      3981.00  8.86500e-19
      3982.81  8.86721e-19
      3985.53  1.19947e-18
      3987.34  1.21384e-18
      3990.05  1.14309e-18
      3992.76  8.65496e-19
      3994.57  6.73581e-19
      3997.29  5.60931e-19
      3999.10  4.09367e-19
      4001.81  3.43921e-19
      4003.62  5.01123e-19
      4006.33  4.46290e-19
      4009.05  1.85171e-19
      4010.85  3.18826e-19
      4013.57  3.40273e-19
      4015.38  2.78697e-19
      4018.09  1.43826e-19
      4020.81  3.46685e-19
      4022.61  7.36374e-19
      4025.33  6.16206e-19
      4027.14  4.02181e-19
      4029.85  3.86041e-19
      4031.66  3.64041e-19
      4034.37  1.99211e-19
      4037.09 -6.36436e-20
      4038.90 -2.45200e-19
      4041.61  1.45152e-19
      4043.42  4.98470e-19
      4046.13  6.05151e-19
      4048.85  8.06131e-19
      4050.66  1.03718e-18
      4053.37  1.03641e-18
      4055.18  7.18022e-19
      4057.89  5.93875e-19
      4060.61  6.23834e-19
      4062.42  4.62320e-19
      4065.13  2.91520e-19
      4066.94  5.88458e-19
      4069.65  8.01598e-19
      4071.46  7.70312e-19
      4074.17  7.72744e-19
      4076.89  8.02482e-19
      4078.70  9.30720e-19
      4081.41  8.76662e-19
      4083.22  1.01595e-18
      4085.93  1.28127e-18
      4088.65  1.40067e-18
      4090.46  1.66378e-18
      4093.17  1.69694e-18
      4094.98  1.62509e-18
      4097.69  1.46479e-18
      4099.50  1.17294e-18
      4102.22  1.10771e-18
      4104.93  9.59463e-19
      4106.74  9.94950e-19
      4109.45  9.79031e-19
      4111.26  8.04472e-19
      4113.98  9.13806e-19
      4116.69  1.14861e-18
      4118.50  1.31223e-18
      4121.21  1.35866e-18
      4123.02  1.51454e-18
      4125.73  1.68478e-18
      4127.54  1.51896e-18
      4130.26  9.80689e-19
      4132.97  5.50097e-19
      4134.78  4.93385e-19
      4137.49  4.55134e-19
      4139.30  4.61436e-19
      4142.02  6.58767e-19
      4144.73  7.90764e-19
      4146.54  9.50951e-19
      4149.25  1.07245e-18
      4151.06  1.00987e-18
      4153.78  9.34037e-19
      4155.59  8.31447e-19
      4158.30  8.13427e-19
      4161.01  7.96513e-19
      4162.82  7.19017e-19
      4165.54  8.01819e-19
      4167.35  1.09677e-18
      4170.06  1.30781e-18
      4172.77  1.42941e-18
      4174.58  1.51896e-18
      4177.30  1.47474e-18
      4179.10  1.53001e-18
      4181.82  1.41393e-18
      4184.53  1.27575e-18
      4186.34  1.23927e-18
      4189.05  1.05089e-18
      4190.86  9.83674e-19
      4193.58  9.71956e-19
      4195.39  9.23645e-19
      4198.10  7.99277e-19
      4200.81  9.19113e-19
      4202.62  1.22821e-18
      4205.34  1.39404e-18
      4207.15  1.42167e-18
      4209.86  1.28791e-18
      4212.57  1.20499e-18
      4214.38  8.61627e-19
      4217.10  6.20407e-19
      4218.91  3.99749e-19
      4221.62  3.97427e-19
      4223.43  5.91553e-19
      4226.14  6.84304e-19
      4228.86  7.48423e-19
      4230.67  6.72586e-19
      4233.38  6.72365e-19
      4235.19  4.97143e-19
      4237.90  1.60187e-19
      4240.62  1.59855e-19
      4242.42  2.56697e-19
      4245.14  1.31554e-19
      4246.95 -6.04598e-20
      4249.66  4.54803e-21
      4251.47  3.62825e-19
      4254.18  4.92611e-19
      4256.90  7.00334e-19
      4258.71  1.14530e-18
      4261.42  1.60298e-18
      4263.23  1.69252e-18
      4265.94  1.57092e-18
      4268.66  1.48469e-18
      4270.47  1.26580e-18
      4273.18  9.66870e-19
      4274.99  7.22223e-19
      4277.70  7.16143e-19
      4279.51  8.18181e-19
      4282.23  7.86232e-19
      4284.94  7.77719e-19
      4286.75  7.19017e-19
      4289.46  6.12558e-19
      4291.27  4.70280e-19
      4293.98  3.87257e-19
      4296.70  4.44964e-19
      4298.51  5.61815e-19
      4301.22  8.25366e-19
      4303.03  1.03154e-18
      4305.74  9.77815e-19
      4307.55  9.03967e-19
      4310.27  8.54994e-19
      4312.98  7.53398e-19
      4314.79  6.84526e-19
      4317.50  5.63916e-19
      4319.31  6.15653e-19
      4322.03  6.86294e-19
      4324.74  7.43007e-19
      4326.55  7.30625e-19
      4329.26  8.14864e-19
      4331.07  8.40843e-19
      4333.79  8.32884e-19
      4336.50  7.70423e-19
      4338.31  7.25871e-19
      4341.02  7.96181e-19
      4342.83  4.72270e-19
      4345.54  5.43685e-19
      4347.35  4.23296e-19
      4350.07  3.18052e-19
      4352.78  1.66709e-19
      4354.59  2.05402e-19
      4357.30  4.27165e-19
      4359.11  4.03950e-21
      4361.83 -2.15130e-19
      4364.54 -1.41504e-19
      4366.35  2.50396e-19
      4369.06  3.95327e-19
      4370.87  5.14721e-19
      4373.59  8.61848e-19
      4375.40  1.25032e-18
      4378.11  1.44599e-18
      4380.82  1.27243e-18
      4382.63  1.15746e-18
      4385.35  1.16520e-18
      4387.16  1.18510e-18
      4389.87  1.00755e-18
      4392.58  9.04631e-19
      4394.39  8.93465e-19
      4397.11  1.00833e-18
      4398.91  1.05144e-18
      4401.63  1.00501e-18
      4403.44  1.14972e-18
      4406.15  1.26690e-18
      4408.86  1.33765e-18
      4410.67  1.30560e-18
      4413.39  1.36971e-18
      4415.20  1.53996e-18
      4417.91  1.84066e-18
      4420.62  1.88267e-18
      4422.43  1.77101e-18
      4425.15  1.65162e-18
      4426.96  1.58086e-18
      4429.67  1.60298e-18
      4431.48  1.32439e-18
      4434.19  1.17736e-18
      4436.91  1.14640e-18
      4438.72  1.11766e-18
      4441.43  1.06625e-18
      4443.24  9.62227e-19
      4445.95  8.88711e-19
      4448.67  7.82252e-19
      4450.48  8.50019e-19
      4453.19  6.33120e-19
      4455.00  3.64373e-19
      4457.71  3.06002e-19
      4459.52  3.49670e-19
      4462.23  3.72001e-19
      4464.95  3.20595e-19
      4466.76  3.54423e-19
      4469.47  3.02023e-19
      4471.28  3.90352e-19
      4473.99  6.50808e-19
      4476.71  8.42059e-19
      4478.52  8.92912e-19
      4481.23  1.18067e-18
      4483.04  1.67373e-18
      4485.75  1.73121e-18
      4488.47  1.58639e-18
      4490.28  1.45926e-18
      4492.99  1.44599e-18
      4494.80  1.53222e-18
      4497.51  1.48137e-18
      4499.32  1.50459e-18
      4502.04  1.32992e-18
      4504.75  1.21163e-18
      4506.56  1.28791e-18
      4509.27  1.27243e-18
      4511.08  1.20499e-18
      4513.79  1.34982e-18
      4516.51  1.60298e-18
      4518.32  1.76991e-18
      4521.03  1.64830e-18
      4522.84  1.52117e-18
      4525.55  1.53001e-18
      4527.36  1.35976e-18
      4530.08  1.31002e-18
      4532.79  1.26248e-18
      4534.60  1.38740e-18
      4537.31  1.41504e-18
      4539.12  1.20389e-18
      4541.84  1.21826e-18
      4544.55  1.18289e-18
      4546.36  1.16741e-18
      4549.07  1.05144e-18
      4550.88  9.58911e-19
      4553.60  9.98266e-19
      4555.40  8.70250e-19
      4558.12  7.37368e-19
      4560.83  7.10947e-19
      4562.64  6.61752e-19
      4565.35  5.58167e-19
      4567.16  6.02166e-19
      4569.88  7.94854e-19
      4572.59  7.76503e-19
      4574.40  8.56210e-19
      4577.11  1.11324e-18
      4578.92  1.44710e-18
      4581.64  1.44710e-18
      4583.45  1.21716e-18
      4586.16  1.32328e-18
      4588.87  1.42167e-18
      4590.68  1.44489e-18
      4593.40  1.35092e-18
      4595.21  1.33765e-18
      4597.92  1.44268e-18
      4600.63  1.55765e-18
      4602.44  1.48911e-18
      4605.16  1.33876e-18
      4606.97  1.34208e-18
      4609.68  1.50348e-18
      4612.39  1.61292e-18
      4614.20  1.55875e-18
      4616.92  1.50237e-18
      4618.72  1.49795e-18
      4621.44  1.51454e-18
      4623.25  1.31886e-18
      4625.96  1.20168e-18
      4628.67  1.20831e-18
      4630.48  1.34318e-18
      4633.20  1.40620e-18
      4635.01  1.24700e-18
      4637.72  1.10041e-18
      4640.43  9.84006e-19
      4642.24  9.79031e-19
      4644.96  9.56257e-19
      4646.77  8.95013e-19
      4649.48  1.04414e-18
      4651.29  1.30338e-18
      4654.00  1.38851e-18
      4656.72  1.31886e-18
      4658.53  1.27906e-18
      4661.24  1.36198e-18
      4663.05  1.38077e-18
      4665.76  1.42720e-18
      4668.48  1.48469e-18
      4670.29  1.65051e-18
      4673.00  1.76327e-18
      4674.81  1.71131e-18
      4677.52  1.70358e-18
      4679.33  1.76880e-18
      4682.04  1.78428e-18
      4684.76  1.64830e-18
      4686.57  1.65162e-18
      4689.28  1.80970e-18
      4691.09  1.82960e-18
      4693.80  1.80639e-18
      4696.52  1.82629e-18
      4698.33  1.82186e-18
      4701.04  1.80860e-18
      4702.85  1.71242e-18
      4705.56  1.71131e-18
      4707.37  1.72347e-18
      4710.09  1.82739e-18
      4712.80  1.85724e-18
      4714.61  1.54549e-18
      4717.32  1.48358e-18
      4719.13  1.56097e-18
      4721.85  1.46810e-18
      4724.56  1.44047e-18
      4726.37  1.61182e-18
      4729.08  1.80639e-18
      4730.89  1.82960e-18
      4733.60  1.76106e-18
      4735.41  1.70468e-18
      4738.13  1.64941e-18
      4740.84  1.54770e-18
      4742.65  1.56207e-18
      4745.36  1.48248e-18
      4747.17  1.56981e-18
      4749.89  1.79091e-18
      4752.60  1.85282e-18
      4754.41  1.83624e-18
      4757.12  1.84287e-18
      4758.93  1.92025e-18
      4761.65  1.88377e-18
      4764.36  1.90146e-18
      4766.17  1.97000e-18
      4768.88  2.00980e-18
      4770.69  2.09050e-18
      4773.41  2.22869e-18
      4775.21  2.14467e-18
      4777.93  1.97553e-18
      4780.64  1.90588e-18
      4782.45  1.91141e-18
      4785.17  2.00759e-18
      4786.97  2.09713e-18
      4789.69  2.16015e-18
      4792.40  2.12919e-18
      4794.21  2.06065e-18
      4796.92  2.02638e-18
      4798.73  1.91362e-18
      4801.45  1.88046e-18
      4803.26  1.94015e-18
      4805.97  1.99543e-18
      4808.68  1.99101e-18
      4810.49  1.98437e-18
      4813.21  2.02970e-18
      4815.02  1.87051e-18
      4817.73  1.81081e-18
      4820.44  1.97884e-18
      4822.25  2.17452e-18
      4824.97  2.38014e-18
      4826.78  2.46526e-18
      4829.49  2.54818e-18
      4831.30  2.58134e-18
      4834.01  2.52828e-18
      4836.73  2.43873e-18
      4838.53  2.32708e-18
      4841.25  2.24085e-18
      4843.06  2.19221e-18
      4845.77  2.23643e-18
      4848.48  2.30276e-18
      4850.29  2.31602e-18
      4853.01  2.33592e-18
      4854.82  2.37019e-18
      4857.53  2.45421e-18
      4859.34  2.48737e-18
      4862.05  2.44647e-18
      4864.77  2.52496e-18
      4866.58  2.49622e-18
      4869.29  2.53823e-18
      4871.10  2.57250e-18
      4873.81  2.55149e-18
      4876.53  2.49622e-18
      4878.34  2.42104e-18
      4881.05  2.57029e-18
      4882.86  2.51722e-18
      4885.57  2.47079e-18
      4888.29  2.46084e-18
      4890.10  2.41883e-18
      4892.81  2.21763e-18
      4894.62  2.01090e-18
      4897.33  1.97111e-18
      4899.14  1.87051e-18
      4901.85  1.91362e-18
      4904.57  2.00317e-18
      4906.38  1.96668e-18
      4909.09  1.81302e-18
      4910.90  1.70136e-18
      4913.61  1.66599e-18
      4916.33  1.64056e-18
      4918.14  1.70136e-18
      4920.85  1.99432e-18
      4922.66  2.33924e-18
      4925.37  2.55371e-18
      4927.18  2.74385e-18
      4929.90  2.77591e-18
      4932.61  2.73943e-18
      4934.42  2.79028e-18
      4937.13  2.71842e-18
      4938.94  2.71069e-18
      4941.66  2.67642e-18
      4944.37  2.72174e-18
      4946.18  2.76817e-18
      4948.89  2.75159e-18
      4950.70  2.78365e-18
      4953.42  2.81350e-18
      4955.22  2.87430e-18
      4957.94  2.88204e-18
      4960.65  2.89309e-18
      4962.46  2.92736e-18
      4965.17  2.80908e-18
      4966.98  2.73943e-18
      4969.70  2.54818e-18
      4972.41  2.19552e-18
      4974.22  1.83071e-18
      4976.93  1.65825e-18
      4978.74  1.83181e-18
      4981.46  1.90478e-18
      4983.27  2.14135e-18
      4985.98  2.49290e-18
      4988.69  2.68305e-18
      4990.50  2.84556e-18
      4993.22  2.81902e-18
      4995.02  2.84556e-18
      4997.74  2.82787e-18
      5000.45  2.85772e-18
      5002.26  3.06224e-18
      5004.98  3.07329e-18
      5006.78  3.08213e-18
      5009.50  3.09098e-18
      5011.31  3.10977e-18
      5014.02  3.07108e-18
      5016.73  3.24464e-18
      5018.54  3.43258e-18
      5021.26  3.33529e-18
      5023.07  3.28444e-18
      5025.78  3.18826e-18
      5028.49  3.23138e-18
      5030.30  3.13630e-18
      5033.02  3.02354e-18
      5034.83  3.28665e-18
      5037.54  3.51549e-18
      5040.25  3.55197e-18
      5042.06  3.60835e-18
      5044.78  3.40936e-18
      5046.59  3.28002e-18
      5049.30  3.16394e-18
      5051.11  3.07661e-18
      5053.82  3.14957e-18
      5056.54  3.18052e-18
      5058.34  3.45358e-18
      5061.06  3.49891e-18
      5062.87  3.46685e-18
      5065.58  3.41599e-18
      5068.29  3.46464e-18
      5070.10  3.48675e-18
      5072.82  3.36846e-18
      5074.63  3.34303e-18
      5077.34  3.31982e-18
      5079.15  3.30655e-18
      5081.86  3.38725e-18
      5084.58  3.37509e-18
      5086.39  3.39499e-18
      5089.10  3.55087e-18
      5090.91  3.58624e-18
      5093.62  3.54534e-18
      5096.34  3.47127e-18
      5098.15  3.46574e-18
      5100.86  3.56524e-18
      5102.67  3.62715e-18
      5105.38  3.72222e-18
      5107.19  3.89136e-18
      5109.91  4.06050e-18
      5112.62  4.24401e-18
      5114.43  4.26170e-18
      5117.14  4.17768e-18
      5118.95  4.10914e-18
      5121.66  3.95437e-18
      5124.38  3.83056e-18
      5126.19  3.67579e-18
      5128.90  3.61830e-18
      5130.71  3.58182e-18
      5133.42  3.63378e-18
      5135.23  3.91015e-18
      5137.95  4.05497e-18
      5140.66  4.16774e-18
      5142.47  4.16552e-18
      5145.18  4.26060e-18
      5146.99  4.19537e-18
      5149.71  3.94995e-18
      5152.42  3.85156e-18
      5154.23  3.79739e-18
      5156.94  3.78744e-18
      5158.75  3.76865e-18
      5161.47  3.89247e-18
      5164.18  4.08040e-18
      5165.99  4.09035e-18
      5168.70  3.99085e-18
      5170.51  3.99638e-18
      5173.23  3.99307e-18
      5175.03  3.95658e-18
      5177.75  3.83387e-18
      5180.46  3.72222e-18
      5182.27  3.81066e-18
      5184.98  3.89136e-18
      5186.79  4.00412e-18
      5189.51  4.02734e-18
      5192.22  4.14341e-18
      5194.03  4.25065e-18
      5196.74  4.15779e-18
      5198.55  3.97869e-18
      5201.27  3.77860e-18
      5203.08  3.65589e-18
      5205.79  3.47238e-18
      5208.50  3.43258e-18
      5210.31  3.58845e-18
      5213.03  3.79518e-18
      5214.83  3.88030e-18
      5217.55  4.02291e-18
      5220.26  4.25728e-18
      5222.07  4.23185e-18
      5224.79  4.09035e-18
      5226.59  3.83387e-18
      5229.31  3.86041e-18
      5231.12  3.83277e-18
      5233.83  3.65810e-18
      5236.54  3.61498e-18
      5238.35  3.69126e-18
      5241.07  3.95880e-18
      5242.88  3.99970e-18
      5245.59  4.00854e-18
      5248.30  4.16774e-18
      5250.11  4.45406e-18
      5252.83  4.58672e-18
      5254.64  4.52260e-18
      5257.35  4.43084e-18
      5259.16  4.45074e-18
      5261.87  4.46180e-18
      5264.59  4.28271e-18
      5266.40  4.11357e-18
      5269.11  4.11578e-18
      5270.92  4.10251e-18
      5273.63  4.01075e-18
      5276.35  3.92895e-18
      5278.15  3.89357e-18
      5280.87  3.93669e-18
      5282.68  4.03618e-18
      5285.39  4.07929e-18
      5287.20  4.04945e-18
      5289.91  4.02402e-18
      5292.63  4.12352e-18
      5294.44  4.19979e-18
      5297.15  4.15336e-18
      5298.96  4.17326e-18
      5301.67  4.28602e-18
      5304.39  4.31587e-18
      5306.20  4.25728e-18
      5308.91  4.15889e-18
      5310.72  4.08924e-18
      5313.43  4.02623e-18
      5316.15  3.94442e-18
      5317.96  3.82171e-18
      5320.67  3.57740e-18
      5322.48  3.63046e-18
      5325.19  3.79960e-18
      5327.00  4.02513e-18
      5329.72  4.10362e-18
      5332.43  4.10583e-18
      5334.24  4.36451e-18
      5336.95  4.41868e-18
      5338.76  4.32582e-18
      5341.47  4.20753e-18
      5344.19  4.28713e-18
      5346.00  4.42753e-18
      5348.71  4.38110e-18
      5350.52  4.11135e-18
      5353.23  3.97759e-18
      5355.04  3.91236e-18
      5357.76  3.75538e-18
      5360.47  3.66584e-18
      5362.28  3.79629e-18
      5364.99  4.07487e-18
      5366.80  4.09367e-18
      5369.52  3.97317e-18
      5372.23  3.93226e-18
      5374.04  3.91568e-18
      5376.75  3.70785e-18
      5378.56  3.65368e-18
      5381.28  3.77086e-18
      5383.08  3.91347e-18
      5385.80  4.07266e-18
      5388.51  4.12130e-18
      5390.32  4.15005e-18
      5393.03  4.02734e-18
      5394.84  3.93890e-18
      5397.56  3.90463e-18
      5400.27  3.76975e-18
      5402.08  3.72885e-18
      5404.79  3.73770e-18
      5406.60  3.74433e-18
      5409.32  3.63931e-18
      5411.13  3.54865e-18
      5413.84  3.60725e-18
      5416.55  3.64152e-18
      5418.36  3.57076e-18
      5421.08  3.51107e-18
      5422.89  3.56966e-18
      5425.60  3.67689e-18
      5428.31  3.74212e-18
      5430.12  3.80292e-18
      5432.84  3.89025e-18
      5434.65  3.94995e-18
      5437.36  3.87257e-18
      5439.17  3.80292e-18
      5441.88  3.79408e-18
      5444.60  3.77749e-18
      5446.40  3.79850e-18
      5449.12  3.69126e-18
      5450.93  3.67800e-18
      5453.64  3.61830e-18
      5456.35  3.48896e-18
      5458.16  3.39167e-18
      5460.88  3.33861e-18
      5462.69  3.49338e-18
      5465.40  3.56413e-18
      5468.11  3.57076e-18
      5469.92  3.58845e-18
      5472.64  3.68574e-18
      5474.45  3.68905e-18
      5477.16  3.60835e-18
      5478.97  3.72554e-18
      5481.68  3.82282e-18
      5484.40  3.79629e-18
      5486.21  3.65810e-18
      5488.92  3.69679e-18
      5490.73  3.72111e-18
      5493.44  3.54423e-18
      5496.16  3.45911e-18
      5497.96  3.51991e-18
      5500.68  3.62715e-18
      5502.49  3.57187e-18
      5505.20  3.52102e-18
      5507.01  3.50001e-18
      5509.72  3.49117e-18
      5512.44  3.42042e-18
      5514.25  3.24575e-18
      5516.96  3.13630e-18
      5518.77  3.01691e-18
      5521.48  2.88093e-18
      5524.20  2.76486e-18
      5526.01  2.80797e-18
      5528.72  2.94616e-18
      5530.53  2.92736e-18
      5533.24  3.07661e-18
      5535.05  3.34745e-18
      5537.77  3.57298e-18
      5540.48  3.57298e-18
      5542.29  3.44584e-18
      5545.00  3.44253e-18
      5546.81  3.35298e-18
      5549.53  3.28223e-18
      5552.24  3.22143e-18
      5554.05  3.07108e-18
      5556.76  3.06224e-18
      5558.57  3.11088e-18
      5561.28  3.14736e-18
      5563.09  3.08324e-18
      5565.81  2.92736e-18
      5568.52  3.05007e-18
      5570.33  3.11419e-18
      5573.04  3.08545e-18
      5574.85  3.09651e-18
      5577.57  3.16836e-18
      5580.28  3.28444e-18
      5582.09  3.23359e-18
      5584.80  3.23138e-18
      5586.61  3.22917e-18
      5589.33  3.14957e-18
      5592.04  3.05671e-18
      5593.85  3.01249e-18
      5596.56  2.98817e-18
      5598.37  2.86324e-18
      5601.09  2.77591e-18
      5602.89  2.80465e-18
      5605.61  2.86656e-18
      5608.32  2.95942e-18
      5610.13  3.06887e-18
      5612.84  3.26896e-18
      5614.65  3.41821e-18
      5617.37  3.37509e-18
      5620.08  3.39057e-18
      5621.89  3.40162e-18
      5624.60  3.43147e-18
      5626.41  3.43921e-18
      5629.13  3.45800e-18
      5630.94  3.55087e-18
      5633.65  3.54534e-18
      5636.36  3.47348e-18
      5638.17  3.44142e-18
      5640.89  3.42042e-18
      5642.70  3.60061e-18
      5645.41  3.75428e-18
      5648.12  3.78965e-18
      5649.93  3.83498e-18
      5652.65  3.70674e-18
      5654.46  3.49891e-18
      5657.17  3.30213e-18
      5658.98  3.26123e-18
      5661.69  3.30434e-18
      5664.41  3.27781e-18
      5666.21  3.32756e-18
      5668.93  3.48564e-18
      5670.74  3.60393e-18
      5673.45  3.63820e-18
      5676.16  3.73880e-18
      5677.97  3.73659e-18
      5680.69  3.90463e-18
      5682.50  4.00412e-18
      5685.21  4.01849e-18
      5687.02  4.05829e-18
      5689.73  4.00080e-18
      5692.45  3.93005e-18
      5694.26  3.76975e-18
      5696.97  3.68574e-18
      5698.78  3.61167e-18
      5701.49  3.45137e-18
      5704.21  3.36404e-18
      5706.02  3.40383e-18
      5708.73  3.36404e-18
      5710.54  3.24133e-18
      5713.25  3.07108e-18
      5715.06  3.02133e-18
      5717.77  2.92958e-18
      5720.49  2.99922e-18
      5722.30  3.00696e-18
      5725.01  3.07108e-18
      5726.82  3.28334e-18
      5729.53  3.34966e-18
      5732.25  3.36072e-18
      5734.06  3.22695e-18
      5736.77  3.21258e-18
      5738.58  3.20595e-18
      5741.29  3.04234e-18
      5744.01  2.94395e-18
      5745.82  3.04234e-18
      5748.53  3.17500e-18
      5750.34  3.31097e-18
      5753.05  3.48454e-18
      5754.86  3.62715e-18
      5757.58  3.67468e-18
      5760.29  3.52544e-18
      5762.10  3.33308e-18
      5764.81  3.14183e-18
      5766.62  2.87541e-18
      5769.34  2.61672e-18
      5772.05  2.54818e-18
      5773.86  2.73390e-18
      5776.57  2.88646e-18
      5778.38  2.86546e-18
      5781.09  2.97158e-18
      5782.90  3.10314e-18
      5785.62  3.11640e-18
      5788.33  2.91520e-18
      5790.14  2.89752e-18
      5792.85  3.01249e-18
      5794.66  2.97379e-18
      5797.38  2.95279e-18
      5800.09  3.00364e-18
      5801.90  3.03902e-18
      5804.61  2.87541e-18
      5806.42  2.66978e-18
      5809.14  2.49732e-18
      5810.95  2.33039e-18
      5813.66  2.17341e-18
      5816.37  2.10708e-18
      5818.18  2.18778e-18
      5820.90  2.36245e-18
      5822.70  2.52828e-18
      5825.42  2.66094e-18
      5828.13  2.79028e-18
      5829.94  2.97379e-18
      5832.65  3.05781e-18
      5834.46  3.08877e-18
      5837.18  3.04786e-18
      5838.99  3.05671e-18
      5841.70  3.03681e-18
      5844.41  2.89641e-18
      5846.22  2.79028e-18
      5848.94  2.71290e-18
      5850.75  2.80244e-18
      5853.46  2.89641e-18
      5856.17  3.05892e-18
      5857.98  3.16062e-18
      5860.70  3.16062e-18
      5862.51  3.49117e-18
      5865.22  3.50222e-18
      5867.93  3.41821e-18
      5869.74  3.28334e-18
      5872.46  3.22032e-18
      5874.27  3.28002e-18
      5876.98  3.00696e-18
      5878.79  2.92405e-18
      5881.50  2.93842e-18
      5884.22  2.93621e-18
      5886.02  2.95169e-18
      5888.74  2.96053e-18
      5890.55  2.95058e-18
      5893.26  2.91520e-18
      5895.97  2.78697e-18
      5897.78  2.76596e-18
      5900.50  2.76596e-18
      5902.31  2.69521e-18
      5905.02  2.68084e-18
      5906.83  2.81902e-18
      5909.54  2.93952e-18
      5912.26  3.01028e-18
      5914.07  3.00807e-18
      5916.78  3.07882e-18
      5918.59  3.12193e-18
      5921.30  3.07882e-18
      5924.02  3.00254e-18
      5925.83  2.80023e-18
      5928.54  2.60566e-18
      5930.35  2.51280e-18
      5933.06  2.43210e-18
      5934.87  2.36688e-18
      5937.58  2.43984e-18
      5940.30  2.61009e-18
      5942.11  2.77702e-18
      5944.82  2.82013e-18
      5946.63  2.83229e-18
      5949.34  2.74938e-18
      5952.06  2.72837e-18
